date_heure	date	heure	H_cumul	Traitement	BAC	Ligne	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	CD1	CD2	CD3	CD4	CD5	CD6	CD7	CD8	CD9	CD10	T1	T2	T3	T4	T5	T6	T7	T8	T9	T10	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	I1	I2	I3	I4	I5	I6	I7	I8	I9	I10
27/1/22 15:00	27/01/2022	15:00	142	IRD_012022	IRD_012022_2	L3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	D2	D2	D2	D2	D2	NA	NA	NA	NA	NA	AS131	AS132	AS133	AS134	AS135	NA	NA	NA	NA	NA
27/1/22 15:00	27/01/2022	15:00	142	IRD_012022	IRD_012022_2	L4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	D2	D2	D2	D2	ANC2	NA	NA	NA	NA	NA	AS136	AS137	AS138	AS139	AS140	NA	NA	NA	NA	NA
27/1/22 15:00	27/01/2022	15:00	142	IRD_012022	IRD_012022_2	T	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ANC2	ANC2	D2	ANC2	ANC2	NA	NA	NA	NA	NA	AS146	AS147	AS148	AS149	AS150	NA	NA	NA	NA	NA
28/1/22 17:00	28/01/2022	17:00	168	IRD_012022	IRD_012022_2	L1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	D2	NA	D2	D2	D2	NA	NA	NA	NA	NA	AS101	AS102	AS103	AS104	AS105	NA	NA	NA	NA	NA
28/1/22 17:00	28/01/2022	17:00	168	IRD_012022	IRD_012022_2	L2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	D2	D2	D2	D2	D2	NA	NA	NA	NA	NA	AS106	AS107	AS108	AS109	AS110	NA	NA	NA	NA	NA
28/1/22 17:00	28/01/2022	17:00	168	IRD_012022	IRD_012022_2	L3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	D2	D2	D2	D2	D2	NA	NA	NA	NA	NA	AS111	AS112	AS113	AS114	AS115	NA	NA	NA	NA	NA
28/1/22 17:00	28/01/2022	17:00	168	IRD_012022	IRD_012022_2	L4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	D2	D2	D2	D2	D2	NA	NA	NA	NA	NA	AS116	AS117	AS118	AS119	AS120	NA	NA	NA	NA	NA
28/1/22 17:00	28/01/2022	17:00	168	IRD_012022	IRD_012022_2	T	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	D2	D2	D2	D2	D2	NA	NA	NA	NA	NA	AS141	AS142	AS143	AS144	AS145	NA	NA	NA	NA	NA
31/1/22 9:00	31/01/2022	9:00	232	IRD_012022	IRD_012022_2	L1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	D2	NA	D2	D2	D2	NA	NA	NA	NA	NA	AS121	AS122	AS123	AS124	AS125	NA	NA	NA	NA	NA
31/1/22 9:00	31/01/2022	9:00	232	IRD_012022	IRD_012022_2	L2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	D2	D2	D2	D2	D2	NA	NA	NA	NA	NA	AS126	AS127	AS128	AS129	AS130	NA	NA	NA	NA	NA
31/1/22 9:00	31/01/2022	9:00	232	IRD_012022	IRD_012022_2	L3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	D2	D2	D2	D2	D2	NA	NA	NA	NA	NA	AS131	AS132	AS133	AS134	AS135	NA	NA	NA	NA	NA
31/1/22 9:00	31/01/2022	9:00	232	IRD_012022	IRD_012022_2	L4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	D2	D2	D2	D2	D2	NA	NA	NA	NA	NA	AS136	AS137	AS138	AS139	AS140	NA	NA	NA	NA	NA
31/1/22 9:00	31/01/2022	9:00	232	IRD_012022	IRD_012022_2	T	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	D2	D2	D2	D2	D2	NA	NA	NA	NA	NA	AS146	AS147	AS148	AS149	AS150	NA	NA	NA	NA	NA
31/1/22 16:00	31/01/2022	16:00	239	IRD_012022	IRD_012022_1	L1	NA	NA	48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ANC	ANC	D	ANC	ANC	NA	NA	NA	NA	NA	AS101	AS102	AS103	AS104	AS105	NA	NA	NA	NA	NA
31/1/22 16:00	31/01/2022	16:00	239	IRD_012022	IRD_012022_1	L2	NA	43	43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ANC	D	D	ANC	ANC	NA	NA	NA	NA	NA	AS106	AS107	AS108	AS109	AS110	NA	NA	NA	NA	NA
31/1/22 16:00	31/01/2022	16:00	239	IRD_012022	IRD_012022_1	L3	58	NA	63	43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	D	ANC	D	D	ANC	NA	NA	NA	NA	NA	AS111	AS112	AS113	AS114	AS115	NA	NA	NA	NA	NA
31/1/22 16:00	31/01/2022	16:00	239	IRD_012022	IRD_012022_1	L4	NA	NA	NA	53	53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ANC	ANC	ANC	D	D	NA	NA	NA	NA	NA	AS116	AS117	AS118	AS119	AS120	NA	NA	NA	NA	NA
31/1/22 16:00	31/01/2022	16:00	239	IRD_012022	IRD_012022_1	T	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ANC	ANC	ANC	ANC	ANC	NA	NA	NA	NA	NA	AS141	AS142	AS143	AS144	AS145	NA	NA	NA	NA	NA
31/1/22 16:00	31/01/2022	16:00	239	IRD_012022	IRD_012022_2	L1	68	NA	83	63	83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	D2	NA	D2	D2	D2	NA	NA	NA	NA	NA	AS121	AS122	AS123	AS124	AS125	NA	NA	NA	NA	NA
31/1/22 16:00	31/01/2022	16:00	239	IRD_012022	IRD_012022_2	L2	68	63	53	83	63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	D2	D2	D2	D2	D2	NA	NA	NA	NA	NA	AS126	AS127	AS128	AS129	AS130	NA	NA	NA	NA	NA
31/1/22 16:00	31/01/2022	16:00	239	IRD_012022	IRD_012022_2	L3	73	53	58	83	58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	D2	D2	D2	D2	D2	NA	NA	NA	NA	NA	AS131	AS132	AS133	AS134	AS135	NA	NA	NA	NA	NA
31/1/22 16:00	31/01/2022	16:00	239	IRD_012022	IRD_012022_2	L4	53	73	73	43	53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	D2	D2	D2	D2	D2	NA	NA	NA	NA	NA	AS136	AS137	AS138	AS139	AS140	NA	NA	NA	NA	NA
31/1/22 16:00	31/01/2022	16:00	239	IRD_012022	IRD_012022_2	T	53	33	68	48	73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	D2	D2	D2	D2	D2	NA	NA	NA	NA	NA	AS146	AS147	AS148	AS149	AS150	NA	NA	NA	NA	NA
1/2/22 16:00	01/02/2022	16:00	263	IRD_012022	IRD_012022_1	L1	NA	43	63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ANC	D	D	ANC	ANC	NA	NA	NA	NA	NA	AS101	AS102	AS103	AS104	AS105	NA	NA	NA	NA	NA
1/2/22 16:00	01/02/2022	16:00	263	IRD_012022	IRD_012022_1	L2	NA	58	43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ANC	D	D	ANC	ANC	NA	NA	NA	NA	NA	AS106	AS107	AS108	AS109	AS110	NA	NA	NA	NA	NA
1/2/22 16:00	01/02/2022	16:00	263	IRD_012022	IRD_012022_1	L3	68	43	78	57	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	D	D	D	D	ANC	NA	NA	NA	NA	NA	AS111	AS112	AS113	AS114	AS115	NA	NA	NA	NA	NA
1/2/22 16:00	01/02/2022	16:00	263	IRD_012022	IRD_012022_1	L4	NA	NA	NA	63	66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ANC	ANC	ANC	D	D	NA	NA	NA	NA	NA	AS116	AS117	AS118	AS119	AS120	NA	NA	NA	NA	NA
1/2/22 16:00	01/02/2022	16:00	263	IRD_012022	IRD_012022_1	T	NA	NA	NA	49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ANC	ANC	ANC	D	ANC	NA	NA	NA	NA	NA	AS141	AS142	AS143	AS144	AS145	NA	NA	NA	NA	NA
1/2/22 16:00	01/02/2022	16:00	263	IRD_012022	IRD_012022_2	L1	91	NA	100	74	97	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	2	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	D2	NA	D2	D2	D2	NA	NA	NA	NA	NA	AS121	AS122	AS123	AS124	AS125	NA	NA	NA	NA	NA
1/2/22 16:00	01/02/2022	16:00	263	IRD_012022	IRD_012022_2	L2	85	82	63	99	76	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	D2	D2	D2	D2	D2	NA	NA	NA	NA	NA	AS126	AS127	AS128	AS129	AS130	NA	NA	NA	NA	NA
1/2/22 16:00	01/02/2022	16:00	263	IRD_012022	IRD_012022_2	L3	88	64	75	97	78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	D2	D2	D2	D2	D2	NA	NA	NA	NA	NA	AS131	AS132	AS133	AS134	AS135	NA	NA	NA	NA	NA
1/2/22 16:00	01/02/2022	16:00	263	IRD_012022	IRD_012022_2	L4	63	85	88	52	67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	D2	D2	D2	D2	D2	NA	NA	NA	NA	NA	AS136	AS137	AS138	AS139	AS140	NA	NA	NA	NA	NA
1/2/22 16:00	01/02/2022	16:00	263	IRD_012022	IRD_012022_2	T	69	43	83	67	101	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	D2	D2	D2	D2	D2	NA	NA	NA	NA	NA	AS146	AS147	AS148	AS149	AS150	NA	NA	NA	NA	NA
2/2/22 16:00	02/02/2022	16:00	287	IRD_012022	IRD_012022_1	L1	NA	43	78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ANC	D	D	ANC	ANC	NA	NA	NA	NA	NA	AS101	AS102	AS103	AS104	AS105	NA	NA	NA	NA	NA
2/2/22 16:00	02/02/2022	16:00	287	IRD_012022	IRD_012022_1	L2	NA	64	53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ANC	D	D	ANC	ANC	NA	NA	NA	NA	NA	AS106	AS107	AS108	AS109	AS110	NA	NA	NA	NA	NA
2/2/22 16:00	02/02/2022	16:00	287	IRD_012022	IRD_012022_1	L3	77	48	87	64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	D	D	D	D	ANC	NA	NA	NA	NA	NA	AS111	AS112	AS113	AS114	AS115	NA	NA	NA	NA	NA
2/2/22 16:00	02/02/2022	16:00	287	IRD_012022	IRD_012022_1	L4	39	NA	NA	69	74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	D	ANC	ANC	D	D	NA	NA	NA	NA	NA	AS116	AS117	AS118	AS119	AS120	NA	NA	NA	NA	NA
2/2/22 16:00	02/02/2022	16:00	287	IRD_012022	IRD_012022_1	T	45	NA	NA	64	49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	2	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	D	ANC	ANC	D	D	NA	NA	NA	NA	NA	AS141	AS142	AS143	AS144	AS145	NA	NA	NA	NA	NA
2/2/22 16:00	02/02/2022	16:00	287	IRD_012022	IRD_012022_2	L1	100	NA	123	81	108	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	2	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	D2	NA	D2	D2	D2	NA	NA	NA	NA	NA	AS121	AS122	AS123	AS124	AS125	NA	NA	NA	NA	NA
2/2/22 16:00	02/02/2022	16:00	287	IRD_012022	IRD_012022_2	L2	99	92	68	112	85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	D2	D2	D2	D2	D2	NA	NA	NA	NA	NA	AS126	AS127	AS128	AS129	AS130	NA	NA	NA	NA	NA
2/2/22 16:00	02/02/2022	16:00	287	IRD_012022	IRD_012022_2	L3	109	77	83	104	88	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	D2	D2	D2	D2	D2	NA	NA	NA	NA	NA	AS131	AS132	AS133	AS134	AS135	NA	NA	NA	NA	NA
2/2/22 16:00	02/02/2022	16:00	287	IRD_012022	IRD_012022_2	L4	73	98	99	62	77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	D2	D2	D2	D2	D2	NA	NA	NA	NA	NA	AS136	AS137	AS138	AS139	AS140	NA	NA	NA	NA	NA
2/2/22 16:00	02/02/2022	16:00	287	IRD_012022	IRD_012022_2	T	76	44	98	74	108	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	D2	D2	D2	D2	D2	NA	NA	NA	NA	NA	AS146	AS147	AS148	AS149	AS150	NA	NA	NA	NA	NA
3/2/22 17:40	03/02/2022	17:40	312,6666667	IRD_012022	IRD_012022_1	L1	NA	58	87	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	NA	NA	NA	NA	NA	1	1	1	1	1	NA	NA	NA	NA	NA	ANC	D	D	ANC	ANC	NA	NA	NA	NA	NA	AS101	AS102	AS103	AS104	AS105	NA	NA	NA	NA	NA
3/2/22 17:40	03/02/2022	17:40	312,6666667	IRD_012022	IRD_012022_1	L2	NA	77	59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	NA	NA	NA	NA	NA	1	1	1	1	1	NA	NA	NA	NA	NA	ANC	D	D	ANC	ANC	NA	NA	NA	NA	NA	AS106	AS107	AS108	AS109	AS110	NA	NA	NA	NA	NA
3/2/22 17:40	03/02/2022	17:40	312,6666667	IRD_012022	IRD_012022_1	L3	90	63	103	78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	NA	NA	NA	NA	NA	1	1	1	1	1	NA	NA	NA	NA	NA	D	D	D	D	ANC	NA	NA	NA	NA	NA	AS111	AS112	AS113	AS114	AS115	NA	NA	NA	NA	NA
3/2/22 17:40	03/02/2022	17:40	312,6666667	IRD_012022	IRD_012022_1	L4	47	39	38	80	87	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	NA	NA	NA	NA	NA	1	1	1	1	1	NA	NA	NA	NA	NA	D	D	D	D	D	NA	NA	NA	NA	NA	AS116	AS117	AS118	AS119	AS120	NA	NA	NA	NA	NA
3/2/22 17:40	03/02/2022	17:40	312,6666667	IRD_012022	IRD_012022_1	T	54	NA	48	70	55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	2	2	2	NA	NA	NA	NA	NA	1	1	1	1	1	NA	NA	NA	NA	NA	D	NA	D	D	D	NA	NA	NA	NA	NA	AS141	AS142	AS143	AS144	AS145	NA	NA	NA	NA	NA
3/2/22 17:40	03/02/2022	17:40	312,6666667	IRD_012022	IRD_012022_2	L1	112	NA	133	93	119	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	2	2	2	NA	NA	NA	NA	NA	1	1	1	1	1	NA	NA	NA	NA	NA	D2	NA	D2	D2	D2	NA	NA	NA	NA	NA	AS121	AS122	AS123	AS124	AS125	NA	NA	NA	NA	NA
3/2/22 17:40	03/02/2022	17:40	312,6666667	IRD_012022	IRD_012022_2	L2	108	103	78	124	93	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	NA	NA	NA	NA	NA	1	1	1	1	1	NA	NA	NA	NA	NA	D2	D2	D2	D2	D2	NA	NA	NA	NA	NA	AS126	AS127	AS128	AS129	AS130	NA	NA	NA	NA	NA
3/2/22 17:40	03/02/2022	17:40	312,6666667	IRD_012022	IRD_012022_2	L3	114	92	97	120	98	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	NA	NA	NA	NA	NA	1	1	1	1	1	NA	NA	NA	NA	NA	D2	D2	D2	D2	D2	NA	NA	NA	NA	NA	AS131	AS132	AS133	AS134	AS135	NA	NA	NA	NA	NA
3/2/22 17:40	03/02/2022	17:40	312,6666667	IRD_012022	IRD_012022_2	L4	85	113	110	73	93	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	NA	NA	NA	NA	NA	1	1	1	1	1	NA	NA	NA	NA	NA	D2	D2	D2	D2	D2	NA	NA	NA	NA	NA	AS136	AS137	AS138	AS139	AS140	NA	NA	NA	NA	NA
3/2/22 17:40	03/02/2022	17:40	312,6666667	IRD_012022	IRD_012022_2	T	93	53	112	89	120	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	NA	NA	NA	NA	NA	1	1	1	1	1	NA	NA	NA	NA	NA	D2	D2	D2	D2	D2	NA	NA	NA	NA	NA	AS146	AS147	AS148	AS149	AS150	NA	NA	NA	NA	NA
4/2/22 16:00	04/02/2022	16:00	335	IRD_012022	IRD_012022_1	L1	NA	67	99	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	NA	NA	NA	NA	NA	1	1	1	1	1	NA	NA	NA	NA	NA	ANC	D	D	ANC	ANC	NA	NA	NA	NA	NA	AS101	AS102	AS103	AS104	AS105	NA	NA	NA	NA	NA
4/2/22 16:00	04/02/2022	16:00	335	IRD_012022	IRD_012022_1	L2	NA	88	69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	NA	NA	NA	NA	NA	1	1	1	1	1	NA	NA	NA	NA	NA	ANC	D	D	ANC	ANC	NA	NA	NA	NA	NA	AS106	AS107	AS108	AS109	AS110	NA	NA	NA	NA	NA
4/2/22 16:00	04/02/2022	16:00	335	IRD_012022	IRD_012022_1	L3	99	64	108	84	44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	NA	NA	NA	NA	NA	1	1	1	1	1	NA	NA	NA	NA	NA	D	D	D	D	D	NA	NA	NA	NA	NA	AS111	AS112	AS113	AS114	AS115	NA	NA	NA	NA	NA
4/2/22 16:00	04/02/2022	16:00	335	IRD_012022	IRD_012022_1	L4	54	47	43	87	106	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	NA	NA	NA	NA	NA	1	1	1	1	1	NA	NA	NA	NA	NA	D	D	D	D	D	NA	NA	NA	NA	NA	AS116	AS117	AS118	AS119	AS120	NA	NA	NA	NA	NA
4/2/22 16:00	04/02/2022	16:00	335	IRD_012022	IRD_012022_1	T	64	NA	56	77	68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	2	2	2	NA	NA	NA	NA	NA	1	1	1	1	1	NA	NA	NA	NA	NA	D	NA	D	D	D	NA	NA	NA	NA	NA	AS141	AS142	AS143	AS144	AS145	NA	NA	NA	NA	NA
4/2/22 16:00	04/02/2022	16:00	335	IRD_012022	IRD_012022_2	L1	119	NA	103	97	78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	2	2	2	NA	NA	NA	NA	NA	1	1	1	1	1	NA	NA	NA	NA	NA	D2	NA	D2	D2	D2	NA	NA	NA	NA	NA	AS121	AS122	AS123	AS124	AS125	NA	NA	NA	NA	NA
4/2/22 16:00	04/02/2022	16:00	335	IRD_012022	IRD_012022_2	L2	117	78	63	109	67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	NA	NA	NA	NA	NA	1	1	1	1	1	NA	NA	NA	NA	NA	D2	D2	D2	D2	D2	NA	NA	NA	NA	NA	AS126	AS127	AS128	AS129	AS130	NA	NA	NA	NA	NA
4/2/22 16:00	04/02/2022	16:00	335	IRD_012022	IRD_012022_2	L3	123	98	69	89	82	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	NA	NA	NA	NA	NA	1	1	1	1	1	NA	NA	NA	NA	NA	D2	D2	D2	D2	D2	NA	NA	NA	NA	NA	AS131	AS132	AS133	AS134	AS135	NA	NA	NA	NA	NA
4/2/22 16:00	04/02/2022	16:00	335	IRD_012022	IRD_012022_2	L4	92	98	88	79	63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	NA	NA	NA	NA	NA	1	1	1	1	1	NA	NA	NA	NA	NA	D2	D2	D2	D2	D2	NA	NA	NA	NA	NA	AS136	AS137	AS138	AS139	AS140	NA	NA	NA	NA	NA
4/2/22 16:00	04/02/2022	16:00	335	IRD_012022	IRD_012022_2	T	98	63	116	104	127	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	NA	NA	NA	NA	NA	1	1	1	1	1	NA	NA	NA	NA	NA	D2	D2	D2	D2	D2	NA	NA	NA	NA	NA	AS146	AS147	AS148	AS149	AS150	NA	NA	NA	NA	NA
